1.000E-03 7.799E+03 
1.500E-03 3.123E+03 
2.000E-03 1.571E+03 
3.000E-03 5.748E+02 
3.730E-03 3.300E+02 
3.730E-03 1.041E+03 
3.833E-03 9.815E+02 
3.938E-03 9.257E+02 
3.938E-03 1.247E+03 
4.000E-03 1.225E+03 
4.238E-03 1.061E+03 
4.238E-03 1.218E+03 
5.000E-03 8.088E+02 
6.000E-03 5.030E+02 
8.000E-03 2.358E+02 
1.000E-02 1.294E+02 
1.500E-02 4.265E+01 
2.000E-02 1.914E+01 
2.794E-02 7.458E+00 
2.794E-02 4.647E+01 
3.000E-02 3.870E+01 
4.000E-02 1.817E+01 
5.000E-02 9.876E+00 
6.000E-02 5.958E+00 
8.000E-02 2.649E+00 
1.000E-01 1.399E+00 
1.500E-01 4.342E-01 
2.000E-01 1.894E-01 
3.000E-01 6.016E-02 
4.000E-01 2.756E-02 
5.000E-01 1.548E-02 
6.000E-01 9.892E-03 
8.000E-01 5.109E-03 
1.000E+00 3.189E-03 
1.022E+00 3.034E-03 
1.250E+00 2.047E-03 
1.500E+00 1.466E-03 
2.000E+00 8.937E-04 
2.044E+00 8.623E-04 
3.000E+00 4.751E-04 
4.000E+00 3.153E-04 
5.000E+00 2.335E-04 
6.000E+00 1.845E-04 
7.000E+00 1.520E-04 
8.000E+00 1.291E-04 
9.000E+00 1.120E-04 
1.000E+01 9.892E-05 
1.100E+01 8.848E-05 
1.200E+01 8.004E-05 
1.300E+01 7.301E-05 
1.400E+01 6.713E-05 
1.500E+01 6.210E-05 
1.600E+01 5.780E-05 
1.800E+01 5.072E-05 
2.000E+01 4.518E-05 
2.200E+01 4.072E-05 
2.400E+01 3.706E-05 
2.600E+01 3.400E-05 
2.800E+01 3.141E-05 
3.000E+01 2.918E-05 
4.000E+01 2.154E-05 
5.000E+01 1.706E-05 
6.000E+01 1.412E-05 
8.000E+01 1.051E-05 
1.000E+02 8.366E-06 
1.500E+02 5.539E-06 
2.000E+02 4.140E-06 
3.000E+02 2.751E-06 
4.000E+02 2.060E-06 
5.000E+02 1.646E-06 
6.000E+02 1.371E-06 
8.000E+02 1.027E-06 
1.000E+03 8.213E-07 
1.500E+03 5.470E-07 
2.000E+03 4.103E-07 
3.000E+03 2.734E-07 
4.000E+03 2.050E-07 
5.000E+03 1.640E-07 
6.000E+03 1.367E-07 
8.000E+03 1.025E-07 
1.000E+04 8.198E-08 
1.500E+04 5.465E-08 
2.000E+04 4.099E-08 
3.000E+04 2.733E-08 
4.000E+04 2.049E-08 
5.000E+04 1.640E-08 
6.000E+04 1.366E-08 
8.000E+04 1.025E-08 
1.000E+05 8.198E-09 
